jour;n_dose1_h;n_complet_h;n_rappel_h;Progression journaliere;Cumul_dose1
2021-05-04;3836;1886;0;-939.0;14668632
2021-05-04;4;3;0;-3832.0;14668636
2021-05-04;3388;1620;0;3384.0;14672024
2021-05-04;3;4;0;-3385.0;14672027
2021-05-04;23275;7798;0;23272.0;14695302
2021-05-04;146810;106451;0;123535.0;14842112
2021-05-04;12710;4865;0;-134100.0;14854822
2021-05-05;36582;16917;0;23872.0;14891404
2021-05-05;19944;12523;0;-16638.0;14911348
2021-05-05;25755;7968;0;5811.0;14937103
2021-05-05;18;2;0;-25737.0;14937121
2021-05-05;147778;105402;0;147760.0;15084899
2021-05-05;3655;8333;0;-144123.0;15088554
2021-05-05;4774;10815;0;1119.0;15093328
2021-05-05;8;1;0;-4766.0;15093336
2021-05-05;14329;4994;0;14321.0;15107665
2021-05-05;110;34;0;-14219.0;15107775
2021-05-05;6;1;0;-104.0;15107781
2021-05-05;4058;1657;0;4052.0;15111839
2021-05-05;23535;11224;0;19477.0;15135374
2021-05-05;10533;29063;0;-13002.0;15145907
2021-05-05;4471;1870;0;-6062.0;15150378
2021-05-06;30959;9332;0;26488.0;15181337
2021-05-06;12890;28425;0;-18069.0;15194227
2021-05-06;5494;10717;0;-7396.0;15199721
2021-05-06;177236;116293;0;171742.0;15376957
2021-05-06;44705;20388;0;-132531.0;15421662
2021-05-06;4916;2075;0;-39789.0;15426578
2021-05-06;5176;2261;0;260.0;15431754
2021-05-06;122;51;0;-5054.0;15431876
2021-05-06;27408;14601;0;27286.0;15459284
2021-05-06;16;7;0;-27392.0;15459300
2021-05-06;5;1;0;-11.0;15459305
2021-05-06;17225;5918;0;17220.0;15476530
2021-05-06;4528;8437;0;-12697.0;15481058
2021-05-06;5;3;0;-4523.0;15481063
2021-05-06;23787;14077;0;23782.0;15504850
2021-05-07;5285;2103;0;-18502.0;15510135
2021-05-07;139;37;0;-5146.0;15510274
2021-05-07;5297;2067;0;5158.0;15515571
2021-05-07;4;1;0;-5293.0;15515575
2021-05-07;17957;6333;0;17953.0;15533532
2021-05-07;31997;9899;0;14040.0;15565529
2021-05-07;10;0;0;-31987.0;15565539
2021-05-07;5161;10675;0;5151.0;15570700
2021-05-07;175561;129108;0;170400.0;15746261
2021-05-07;3888;8597;0;-171673.0;15750149
2021-05-07;24890;17305;0;21002.0;15775039
2021-05-07;10927;29975;0;-13963.0;15785966
2021-05-07;49717;26111;0;38790.0;15835683
2021-05-07;14;3;0;-49703.0;15835697
2021-05-07;20275;16002;0;20261.0;15855972
2021-05-08;1647;2470;0;-18628.0;15857619
2021-05-08;4988;946;0;3341.0;15862607
2021-05-08;4402;901;0;-586.0;15867009
2021-05-08;103788;38573;0;99386.0;15970797
2021-05-08;25501;4145;0;-78287.0;15996298
2021-05-08;7484;4876;0;-18017.0;16003782
2021-05-08;14190;2319;0;6706.0;16017972
2021-05-08;3;2;0;-14187.0;16017975
2021-05-08;30124;8546;0;30121.0;16048099
2021-05-08;3874;7364;0;-26250.0;16051973
2021-05-08;5;0;0;-3869.0;16051978
2021-05-08;19;0;0;14.0;16051997
2021-05-08;186;21;0;167.0;16052183
2021-05-08;1321;2064;0;1135.0;16053504
2021-05-08;10044;4919;0;8723.0;16063548
2021-05-09;0;0;0;-10044.0;16063548
2021-05-09;1743;4461;0;1743.0;16065291
2021-05-09;3226;732;0;1483.0;16068517
2021-05-09;2837;697;0;-389.0;16071354
2021-05-09;2;1;0;-2835.0;16071356
2021-05-09;3;0;0;1.0;16071359
2021-05-09;3418;2840;0;3415.0;16074777
2021-05-09;681;1375;0;-2737.0;16075458
2021-05-09;9017;1793;0;8336.0;16084475
2021-05-09;20052;4981;0;11035.0;16104527
2021-05-09;15887;2708;0;-4165.0;16120414
2021-05-09;600;1292;0;-15287.0;16121014
2021-05-09;62472;23466;0;61872.0;16183486
2021-05-09;4879;2575;0;-57593.0;16188365
2021-05-09;127;11;0;-4752.0;16188492
2021-05-10;150668;110074;0;150541.0;16339160
2021-05-10;16750;5224;0;-133918.0;16355910
2021-05-10;3249;8871;0;-13501.0;16359159
2021-05-10;49653;19082;0;46404.0;16408812
2021-05-10;5322;1884;0;-44331.0;16414134
2021-05-10;13;3;0;-5309.0;16414147
2021-05-10;6;0;0;-7.0;16414153
2021-05-10;7;0;0;1.0;16414160
2021-05-10;28989;8108;0;28982.0;16443149
2021-05-10;234;22;0;-28755.0;16443383
2021-05-10;16926;12965;0;16692.0;16460309
2021-05-10;7540;28594;0;-9386.0;16467849
2021-05-10;2699;7679;0;-4841.0;16470548
2021-05-10;13962;15914;0;11263.0;16484510
2021-05-10;5318;1728;0;-8644.0;16489828
2021-05-11;196276;129165;0;190958.0;16686104
2021-05-11;35961;9240;0;-160315.0;16722065
2021-05-11;4386;10023;0;-31575.0;16726451
2021-05-11;19;2;0;-4367.0;16726470
2021-05-11;21791;6172;0;21772.0;16748261
2021-05-11;65871;23752;0;44080.0;16814132
2021-05-11;8;0;0;-65863.0;16814140
2021-05-11;253;28;0;245.0;16814393
2021-05-11;21834;17808;0;21581.0;16836227
2021-05-11;18087;20139;0;-3747.0;16854314
2021-05-11;7181;2356;0;-10906.0;16861495
2021-05-11;9902;29249;0;2721.0;16871397
2021-05-11;6;2;0;-9896.0;16871403
2021-05-11;3521;8272;0;3515.0;16874924
2021-05-11;7456;2122;0;3935.0;16882380
2021-05-12;393;48;0;-7063.0;16882773
2021-05-12;4072;8542;0;3679.0;16886845
2021-05-12;42772;9250;0;38700.0;16929617
2021-05-12;28;3;0;-42744.0;16929645
2021-05-12;11096;2343;0;11068.0;16940741
2021-05-12;9;0;0;-11087.0;16940750
2021-05-12;19034;16839;0;19025.0;16959784
2021-05-12;27958;6079;0;8924.0;16987742
2021-05-12;12;0;0;-27946.0;16987754
2021-05-12;15628;18127;0;15616.0;17003382
2021-05-12;3181;6977;0;-12447.0;17006563
2021-05-12;8558;24244;0;5377.0;17015121
2021-05-12;10220;2423;0;1662.0;17025341
2021-05-12;61371;21602;0;51151.0;17086712
2021-05-12;204332;116477;0;142961.0;17291044
2021-05-13;3;0;0;-204329.0;17291047
2021-05-13;434;37;0;431.0;17291481
2021-05-13;8073;5259;0;7639.0;17299554
2021-05-13;47496;7219;0;39423.0;17347050
2021-05-13;13623;1424;0;-33873.0;17360673
2021-05-13;165956;35085;0;152333.0;17526629
2021-05-13;3;0;0;-165953.0;17526632
2021-05-13;40647;3665;0;40644.0;17567279
2021-05-13;24;2;0;-40623.0;17567303
2021-05-13;27245;2548;0;27221.0;17594548
2021-05-13;4239;5597;0;-23006.0;17598787
2021-05-13;1572;1636;0;-2667.0;17600359
2021-05-13;10144;1081;0;8572.0;17610503
2021-05-13;10719;4665;0;575.0;17621222
2021-05-13;1734;1952;0;-8985.0;17622956
2021-05-14;2;0;0;-1732.0;17622958
2021-05-14;3689;6131;0;3687.0;17626647
2021-05-14;31780;4530;0;28091.0;17658427
2021-05-14;33;5;0;-31747.0;17658460
2021-05-14;67028;17066;0;66995.0;17725488
2021-05-14;472;40;0;-66556.0;17725960
2021-05-14;14;1;0;-458.0;17725974
2021-05-14;13900;15469;0;13886.0;17739874
2021-05-14;15704;2150;0;1804.0;17755578
2021-05-14;221308;90404;0;205604.0;17976886
2021-05-14;48858;6809;0;-172450.0;18025744
2021-05-14;17572;13987;0;-31286.0;18043316
2021-05-14;3038;4989;0;-14534.0;18046354
2021-05-14;7844;17438;0;4806.0;18054198
2021-05-14;11374;1789;0;3530.0;18065572
2021-05-15;1416;2166;0;-9958.0;18066988
2021-05-15;3910;8229;0;2494.0;18070898
2021-05-15;24;0;0;-3886.0;18070922
2021-05-15;4;1;0;-20.0;18070926
2021-05-15;10967;1358;0;10963.0;18081893
2021-05-15;10489;9417;0;-478.0;18092382
2021-05-15;59654;13071;0;49165.0;18152036
2021-05-15;1742;2732;0;-57912.0;18153778
2021-05-15;7168;8553;0;5426.0;18160946
2021-05-15;43390;5007;0;36222.0;18204336
2021-05-15;4;1;0;-43386.0;18204340
2021-05-15;537;39;0;533.0;18204877
2021-05-15;16952;1773;0;16415.0;18221829
2021-05-15;28883;3160;0;11931.0;18250712
2021-05-15;185140;55507;0;156257.0;18435852
2021-05-16;1360;1590;0;-183780.0;18437212
2021-05-16;29079;3657;0;27719.0;18466291
2021-05-16;27065;2226;0;-2014.0;18493356
2021-05-16;505;512;0;-26560.0;18493861
2021-05-16;101052;15709;0;100547.0;18594913
2021-05-16;547;535;0;-100505.0;18595460
2021-05-16;10614;968;0;10067.0;18606074
2021-05-16;1;0;0;-10613.0;18606075
2021-05-16;3941;2014;0;3940.0;18610016
2021-05-16;2509;1955;0;-1432.0;18612525
2021-05-16;4;1;0;-2505.0;18612529
2021-05-16;6718;667;0;6714.0;18619247
2021-05-16;18421;1562;0;11703.0;18637668
2021-05-16;6;1;0;-18415.0;18637674
2021-05-16;282;21;0;276.0;18637956
2021-05-17;10184;13050;0;9902.0;18648140
2021-05-17;54787;14818;0;44603.0;18702927
2021-05-17;5;0;0;-54782.0;18702932
2021-05-17;2249;3965;0;2244.0;18705181
2021-05-17;28323;4738;0;26074.0;18733504
2021-05-17;13687;2072;0;-14636.0;18747191
2021-05-17;10747;2009;0;-2940.0;18757938
2021-05-17;183241;78246;0;172494.0;18941179
2021-05-17;41633;6831;0;-141608.0;18982812
2021-05-17;2535;4747;0;-39098.0;18985347
2021-05-17;6;0;0;-2529.0;18985353
2021-05-17;5651;13982;0;5645.0;18991004
2021-05-17;315;25;0;-5336.0;18991319
2021-05-17;13110;12007;0;12795.0;19004429
2021-05-17;9;2;0;-13101.0;19004438
2021-05-18;10;1;0;1.0;19004448
2021-05-18;36170;5494;0;36160.0;19040618
2021-05-18;7261;14267;0;-28909.0;19047879
2021-05-18;31;7;0;-7230.0;19047910
2021-05-18;16611;13967;0;16580.0;19064521
2021-05-18;61625;16730;0;45014.0;19126146
2021-05-18;369;26;0;-61256.0;19126515
2021-05-18;50825;7464;0;50456.0;19177340
2021-05-18;5;2;0;-50820.0;19177345
2021-05-18;17706;2429;0;17701.0;19195051
2021-05-18;13341;13899;0;-4365.0;19208392
2021-05-18;2706;4097;0;-10635.0;19211098
2021-05-18;14358;2331;0;11652.0;19225456
2021-05-18;224344;85669;0;209986.0;19449800
2021-05-18;3326;4955;0;-221018.0;19453126
2021-05-19;58150;16572;0;54824.0;19511276
2021-05-19;13967;2463;0;-44183.0;19525243
2021-05-19;218042;79149;0;204075.0;19743285
2021-05-19;6568;11556;0;-211474.0;19749853
2021-05-19;11567;11653;0;4999.0;19761420
2021-05-19;35949;5594;0;24382.0;19797369
2021-05-19;14904;12837;0;-21045.0;19812273
2021-05-19;549;56;0;-14355.0;19812822
2021-05-19;52107;7857;0;51558.0;19864929
2021-05-19;4;1;0;-52103.0;19864933
2021-05-19;25;1;0;21.0;19864958
2021-05-19;3177;4332;0;3152.0;19868135
2021-05-19;6;2;0;-3171.0;19868141
2021-05-19;2556;3496;0;2550.0;19870697
2021-05-19;18513;2729;0;15957.0;19889210
2021-05-20;9;1;0;-18504.0;19889219
2021-05-20;16258;2638;0;16249.0;19905477
2021-05-20;246146;93171;0;229888.0;20151623
2021-05-20;7599;13208;0;-238547.0;20159222
2021-05-20;3678;4646;0;-3921.0;20162900
2021-05-20;21370;2997;0;17692.0;20184270
2021-05-20;41535;6042;0;20165.0;20225805
2021-05-20;4;1;0;-41531.0;20225809
2021-05-20;13360;13368;0;13356.0;20239169
2021-05-20;2904;3606;0;-10456.0;20242073
2021-05-20;509;42;0;-2395.0;20242582
2021-05-20;35;5;0;-474.0;20242617
2021-05-20;63777;21219;0;63742.0;20306394
2021-05-20;57860;8619;0;-5917.0;20364254
2021-05-20;17248;16779;0;-40612.0;20381502
2021-05-21;611;52;0;-16637.0;20382113
2021-05-21;8;0;0;-603.0;20382121
2021-05-21;10959;15013;0;10951.0;20393080
2021-05-21;22023;2954;0;11064.0;20415103
2021-05-21;15999;2587;0;-6024.0;20431102
2021-05-21;58148;8529;0;42149.0;20489250
2021-05-21;9;0;0;-58139.0;20489259
2021-05-21;15007;19308;0;14998.0;20504266
2021-05-21;3046;4686;0;-11961.0;20507312
2021-05-21;240648;102830;0;237602.0;20747960
2021-05-21;2463;3898;0;-238185.0;20750423
2021-05-21;41457;6065;0;38994.0;20791880
2021-05-21;6260;14845;0;-35197.0;20798140
2021-05-21;64632;24888;0;58372.0;20862772
2021-05-21;26;5;0;-64606.0;20862798
2021-05-22;1332;1939;0;1306.0;20864130
2021-05-22;12995;1409;0;11663.0;20877125
2021-05-22;21568;2052;0;8573.0;20898693
2021-05-22;14;0;0;-21554.0;20898707
2021-05-22;1031;1706;0;1017.0;20899738
2021-05-22;2;0;0;-1029.0;20899740
2021-05-22;43315;13197;0;43313.0;20943055
2021-05-22;171049;51537;0;127734.0;21114104
2021-05-22;7;1;0;-171042.0;21114111
2021-05-22;662;50;0;655.0;21114773
2021-05-22;31859;3373;0;31197.0;21146632
2021-05-22;43753;4934;0;11894.0;21190385
2021-05-22;7397;9172;0;-36356.0;21197782
2021-05-22;4438;7056;0;-2959.0;21202220
2021-05-22;2676;6648;0;-1762.0;21204896
2021-05-23;308;364;0;-2368.0;21205204
2021-05-23;842;1059;0;534.0;21206046
2021-05-23;11248;1117;0;10406.0;21217294
2021-05-23;21931;2027;0;10683.0;21239225
2021-05-23;7043;711;0;-14888.0;21246268
2021-05-23;16819;2669;0;9776.0;21263087
2021-05-23;80103;12454;0;63284.0;21343190
2021-05-23;1505;1109;0;-78598.0;21344695
2021-05-23;291;21;0;-1214.0;21344986
2021-05-23;2558;1312;0;2267.0;21347544
2021-05-23;368;438;0;-2190.0;21347912
2021-05-23;3;0;0;-365.0;21347915
2021-05-23;17173;1625;0;17170.0;21365088
2021-05-23;2;0;0;-17171.0;21365090
2021-05-23;12;2;0;10.0;21365102
2021-05-24;792;716;0;780.0;21365894
2021-05-24;4;0;0;-788.0;21365898
2021-05-24;19;1;0;15.0;21365917
2021-05-24;906;798;0;887.0;21366823
2021-05-24;33994;3290;0;33088.0;21400817
2021-05-24;27425;5070;0;-6569.0;21428242
2021-05-24;519;35;0;-26906.0;21428761
2021-05-24;5428;3037;0;4909.0;21434189
2021-05-24;2139;2721;0;-3289.0;21436328
2021-05-24;26429;2596;0;24290.0;21462757
2021-05-24;5;0;0;-26424.0;21462762
2021-05-24;3779;3268;0;3774.0;21466541
2021-05-24;128842;24439;0;125063.0;21595383
2021-05-24;11309;1264;0;-117533.0;21606692
2021-05-24;16094;1643;0;4785.0;21622786
2021-05-25;15431;2768;0;-663.0;21638217
2021-05-25;20725;2937;0;5294.0;21658942
2021-05-25;1968;4532;0;-18757.0;21660910
2021-05-25;9;0;0;-1959.0;21660919
2021-05-25;44403;20615;0;44394.0;21705322
2021-05-25;25;5;0;-44378.0;21705347
2021-05-25;11360;16890;0;11335.0;21716707
2021-05-25;5018;16781;0;-6342.0;21721725
2021-05-25;197106;101953;0;192088.0;21918831
2021-05-25;2357;5198;0;-194749.0;21921188
2021-05-25;8477;16896;0;6120.0;21929665
2021-05-25;541;54;0;-7936.0;21930206
2021-05-25;49180;8881;0;48639.0;21979386
2021-05-25;13;1;0;-49167.0;21979399
2021-05-25;37599;6395;0;37586.0;22016998
2021-05-26;1906;4356;0;-35693.0;22018904
2021-05-26;194274;102523;0;192368.0;22213178
2021-05-26;11;1;0;-194263.0;22213189
2021-05-26;2378;5286;0;2367.0;22215567
2021-05-26;41800;21173;0;39422.0;22257367
2021-05-26;15969;2729;0;-25831.0;22273336
2021-05-26;21712;3044;0;5743.0;22295048
2021-05-26;37848;6603;0;16136.0;22332896
2021-05-26;7851;16651;0;-29997.0;22340747
2021-05-26;6;0;0;-7845.0;22340753
2021-05-26;19;4;0;13.0;22340772
2021-05-26;776;79;0;757.0;22341548
2021-05-26;4713;16031;0;3937.0;22346261
2021-05-26;10644;17223;0;5931.0;22356905
2021-05-26;48641;9343;0;37997.0;22405546
2021-05-27;2904;6177;0;-45737.0;22408450
2021-05-27;12;2;0;-2892.0;22408462
2021-05-27;53305;10300;0;53293.0;22461767
2021-05-27;17788;3184;0;-35517.0;22479555
2021-05-27;13027;21574;0;-4761.0;22492582
2021-05-27;643;79;0;-12384.0;22493225
2021-05-27;24398;3401;0;23755.0;22517623
2021-05-27;47128;25994;0;22730.0;22564751
2021-05-27;26;4;0;-47102.0;22564777
2021-05-27;9784;20389;0;9758.0;22574561
2021-05-27;2330;5038;0;-7454.0;22576891
2021-05-27;219850;122517;0;217520.0;22796741
2021-05-27;5601;19133;0;-214249.0;22802342
2021-05-27;3;1;0;-5598.0;22802345
2021-05-27;42901;7241;0;42898.0;22845246
2021-05-28;213204;148997;0;170303.0;23058450
2021-05-28;13;2;0;-213191.0;23058463
2021-05-28;51736;11611;0;51723.0;23110199
2021-05-28;714;77;0;-51022.0;23110913
2021-05-28;2882;6745;0;2168.0;23113795
2021-05-28;48988;33658;0;46106.0;23162783
2021-05-28;2081;5723;0;-46907.0;23164864
2021-05-28;27;7;0;-2054.0;23164891
2021-05-28;12402;27962;0;12375.0;23177293
2021-05-28;5;1;0;-12397.0;23177298
2021-05-28;40106;7936;0;40101.0;23217404
2021-05-28;8893;26134;0;-31213.0;23226297
2021-05-28;23302;3678;0;14409.0;23249599
2021-05-28;5329;22243;0;-17973.0;23254928
2021-05-28;16726;3220;0;11397.0;23271654
2021-05-29;3716;15159;0;-13010.0;23275370
2021-05-29;21622;2669;0;17906.0;23296992
2021-05-29;889;3108;0;-20733.0;23297881
2021-05-29;32408;20275;0;31519.0;23330289
2021-05-29;1182;3377;0;-31226.0;23331471
2021-05-29;18;3;0;-1164.0;23331489
2021-05-29;29361;4593;0;29343.0;23360850
2021-05-29;6214;16778;0;-23147.0;23367064
2021-05-29;3;0;0;-6211.0;23367067
2021-05-29;2;0;0;-1.0;23367069
2021-05-29;37732;7188;0;37730.0;23404801
2021-05-29;2206;12008;0;-35526.0;23407007
2021-05-29;149568;87171;0;147362.0;23556575
2021-05-29;822;80;0;-148746.0;23557397
2021-05-29;13393;1933;0;12571.0;23570790
2021-05-30;1400;3513;0;-11993.0;23572190
2021-05-30;14156;2216;0;12756.0;23586346
2021-05-30;834;3277;0;-13322.0;23587180
2021-05-30;8;2;0;-826.0;23587188
2021-05-30;8750;3833;0;8742.0;23595938
2021-05-30;491;2064;0;-8259.0;23596429
2021-05-30;4;0;0;-487.0;23596433
2021-05-30;308;27;0;304.0;23596741
2021-05-30;8734;1032;0;8426.0;23605475
2021-05-30;2;0;0;-8732.0;23605477
2021-05-30;197;616;0;195.0;23605674
2021-05-30;53782;19691;0;53585.0;23659456
2021-05-30;225;573;0;-53557.0;23659681
2021-05-30;6027;804;0;5802.0;23665708
2021-05-30;12646;1734;0;6619.0;23678354
2021-05-31;7886;21666;0;-4760.0;23686240
2021-05-31;3546;14025;0;-4340.0;23689786
2021-05-31;45958;9412;0;42412.0;23735744
2021-05-31;30697;20540;0;-15261.0;23766441
2021-05-31;1729;4649;0;-28968.0;23768170
2021-05-31;5973;21767;0;4244.0;23774143
2021-05-31;579;66;0;-5394.0;23774722
2021-05-31;17345;2940;0;16766.0;23792067
2021-05-31;178827;109063;1;161482.0;23970894
2021-05-31;6;3;0;-178821.0;23970900
2021-05-31;1409;3984;0;1403.0;23972309
2021-05-31;7;2;0;-1402.0;23972316
2021-05-31;39016;6601;0;39009.0;24011332
2021-05-31;27;3;1;-38989.0;24011359
2021-05-31;24649;3405;0;24622.0;24036008
2021-06-01;20;2;0;-24629.0;24036028
2021-06-01;8010;27071;0;7990.0;24044038
2021-06-01;18;3;0;-7992.0;24044056
2021-06-01;29;7;0;11.0;24044085
2021-06-01;54307;11456;0;54278.0;24098392
2021-06-01;21324;3560;0;-32983.0;24119716
2021-06-01;4989;19445;0;-16335.0;24124705
2021-06-01;899;88;0;-4090.0;24125604
2021-06-01;1935;5086;0;1036.0;24127539
2021-06-01;47104;8063;0;45169.0;24174643
2021-06-01;36554;26368;0;-10550.0;24211197
2021-06-01;2605;6126;0;-33949.0;24213802
2021-06-01;10598;27069;0;7993.0;24224400
2021-06-01;29981;4101;1;19383.0;24254381
2021-06-01;218373;138445;1;188392.0;24472754
2021-06-02;46361;8187;0;-172012.0;24519115
2021-06-02;33;2;0;-46328.0;24519148
2021-06-02;4001;16626;0;3968.0;24523149
2021-06-02;22;4;0;-3979.0;24523171
2021-06-02;17;2;0;-5.0;24523188
2021-06-02;51554;11223;0;51537.0;24574742
2021-06-02;1709;4393;0;-49845.0;24576451
2021-06-02;1295;93;0;-414.0;24577746
2021-06-02;8626;24209;0;7331.0;24586372
2021-06-02;206002;126251;0;197376.0;24792374
2021-06-02;30570;4216;0;-175432.0;24822944
2021-06-02;6415;23717;0;-24155.0;24829359
2021-06-02;2198;5441;0;-4217.0;24831557
2021-06-02;32287;24746;0;30089.0;24863844
2021-06-02;20914;3392;0;-11373.0;24884758
2021-06-03;52688;9130;0;31774.0;24937446
2021-06-03;18;2;0;-52670.0;24937464
2021-06-03;2069;5062;0;2051.0;24939533
2021-06-03;36837;28532;0;34768.0;24976370
2021-06-03;58021;12249;0;21184.0;25034391
2021-06-03;25;9;0;-57996.0;25034416
2021-06-03;7787;27378;0;7762.0;25042203
2021-06-03;1165;125;0;-6622.0;25043368
2021-06-03;30;0;0;-1135.0;25043398
2021-06-03;2880;6153;0;2850.0;25046278
2021-06-03;23424;3768;0;20544.0;25069702
2021-06-03;33662;4380;0;10238.0;25103364
2021-06-03;4983;20685;0;-28679.0;25108347
2021-06-03;10686;26338;0;5703.0;25119033
2021-06-03;234275;143811;0;223589.0;25353308
2021-06-04;233693;168913;1;-582.0;25587001
2021-06-04;1332;140;0;-232361.0;25588333
2021-06-04;33509;4639;0;32177.0;25621842
2021-06-04;1855;5759;0;-31654.0;25623697
2021-06-04;58892;13849;0;57037.0;25682589
2021-06-04;4490;23719;0;-54402.0;25687079
2021-06-04;8;0;0;-4482.0;25687087
2021-06-04;51872;9594;0;51864.0;25738959
2021-06-04;26;3;0;-51846.0;25738985
2021-06-04;2641;7063;0;2615.0;25741626
2021-06-04;10118;32300;0;7477.0;25751744
2021-06-04;22901;3862;0;12783.0;25774645
2021-06-04;7069;32223;0;-15832.0;25781714
2021-06-04;25;0;0;-7044.0;25781739
2021-06-04;38955;35762;1;38930.0;25820694
2021-06-05;19;3;0;-38936.0;25820713
2021-06-05;28633;3633;0;28614.0;25849346
2021-06-05;1829;12304;0;-26804.0;25851175
2021-06-05;25128;23932;0;23299.0;25876303
2021-06-05;4;0;0;-25124.0;25876307
2021-06-05;33884;6233;0;33880.0;25910191
2021-06-05;156584;104837;0;122700.0;26066775
2021-06-05;1280;163;0;-155304.0;26068055
2021-06-05;2935;18813;0;1655.0;26070990
2021-06-05;1132;3426;0;-1803.0;26072122
2021-06-05;779;2950;0;-353.0;26072901
2021-06-05;39336;9715;0;38557.0;26112237
2021-06-05;9;0;0;-39327.0;26112246
2021-06-05;16783;2659;0;16774.0;26129029
2021-06-05;4833;21006;0;-11950.0;26133862
2021-06-06;6;0;0;-4827.0;26133868
2021-06-06;7865;6157;0;7859.0;26141733
2021-06-06;1392;5201;0;-6473.0;26143125
2021-06-06;224;629;0;-1168.0;26143349
2021-06-06;470;2215;0;246.0;26143819
2021-06-06;764;4163;0;294.0;26144583
2021-06-06;716;70;0;-48.0;26145299
2021-06-06;2;0;0;-714.0;26145301
2021-06-06;17104;3630;0;17102.0;26162405
2021-06-06;241;711;0;-16863.0;26162646
2021-06-06;17214;2812;0;16973.0;26179860
2021-06-06;13509;1734;0;-3705.0;26193369
2021-06-06;10;1;0;-13499.0;26193379
2021-06-06;68360;28559;0;68350.0;26261739
2021-06-06;8843;1236;0;-59517.0;26270582
2021-06-07;6190;28561;0;-2653.0;26276772
2021-06-07;173235;136379;0;167045.0;26450007
2021-06-07;23610;26464;0;-149625.0;26473617
2021-06-07;40859;8873;0;17249.0;26514476
2021-06-07;28592;4260;0;-12267.0;26543068
2021-06-07;1505;5072;0;-27087.0;26544573
2021-06-07;4628;27151;0;3123.0;26549201
2021-06-07;16;0;0;-4612.0;26549217
2021-06-07;37;7;0;21.0;26549254
2021-06-07;20072;3675;0;20035.0;26569326
2021-06-07;42155;12741;0;22083.0;26611481
2021-06-07;31;3;0;-42124.0;26611512
2021-06-07;1344;121;0;1313.0;26612856
2021-06-07;1240;4385;0;-104.0;26614096
2021-06-07;2956;15066;0;1716.0;26617052
2021-06-08;6577;30784;0;3621.0;26623629
2021-06-08;1586;160;0;-4991.0;26625215
2021-06-08;2176;6205;0;590.0;26627391
2021-06-08;31757;4901;0;29581.0;26659148
2021-06-08;46158;9921;0;14401.0;26705306
2021-06-08;1663;5227;0;-44495.0;26706969
2021-06-08;16;0;0;-1647.0;26706985
2021-06-08;4162;18346;0;4146.0;26711147
2021-06-08;34;4;0;-4128.0;26711181
2021-06-08;28590;29908;0;28556.0;26739771
2021-06-08;22112;4076;0;-6478.0;26761883
2021-06-08;47647;14103;0;25535.0;26809530
2021-06-08;10;0;0;-47637.0;26809540
2021-06-08;200769;155388;0;200759.0;27010309
2021-06-08;8281;31753;0;-192488.0;27018590
2021-06-09;5813;25713;0;-2468.0;27024403
2021-06-09;18;5;0;-5795.0;27024421
2021-06-09;2462;235;0;2444.0;27026883
2021-06-09;2056;5477;0;-406.0;27028939
2021-06-09;45166;15400;0;43110.0;27074105
2021-06-09;3601;15467;0;-41565.0;27077706
2021-06-09;20932;4149;0;17331.0;27098638
2021-06-09;7337;27406;0;-13595.0;27105975
2021-06-09;43536;10417;0;36199.0;27149511
2021-06-09;189102;143344;0;145566.0;27338613
2021-06-09;1461;4495;0;-187641.0;27340074
2021-06-09;15;3;0;-1446.0;27340089
2021-06-09;25692;29590;0;25677.0;27365781
2021-06-09;17;0;0;-25675.0;27365798
2021-06-09;30996;4987;0;30979.0;27396794
2021-06-10;32575;5896;0;1579.0;27429369
2021-06-10;47439;16624;0;14864.0;27476808
2021-06-10;203778;154264;0;156339.0;27680586
2021-06-10;30;2;0;-203748.0;27680616
2021-06-10;4286;18164;0;4256.0;27684902
2021-06-10;10;3;0;-4276.0;27684912
2021-06-10;22498;4905;0;22488.0;27707410
2021-06-10;6774;27364;0;-15724.0;27714184
2021-06-10;1678;4963;0;-5096.0;27715862
2021-06-10;28973;31027;0;27295.0;27744835
2021-06-10;2401;6183;0;-26572.0;27747236
2021-06-10;28;3;0;-2373.0;27747264
2021-06-10;2121;201;0;2093.0;27749385
2021-06-10;46534;11744;0;44413.0;27795919
2021-06-10;8431;27185;0;-38103.0;27804350
2021-06-11;30315;42388;0;21884.0;27834665
2021-06-11;9;1;0;-30306.0;27834674
2021-06-11;18;7;0;9.0;27834692
2021-06-11;198387;192521;0;198369.0;28033079
2021-06-11;1586;5952;0;-196801.0;28034665
2021-06-11;7678;33789;0;6092.0;28042343
2021-06-11;12;1;0;-7666.0;28042355
